delta;qdRe1;qdRe2;qdRe3;qdRe4;qdIm1;qdIm2;qdIm3;qdIm4
0.00018376562003881704;0.00028672620148235002;9.9399230387135274e-05;-9.9399230387139354e-05;-0.00028672620148235012;1.3929680912353526e-06;2.5651884855776508e-07;-2.5651884855412824e-07;-1.3929680912375532e-06
0.00018632463119315598;0.00028684622576124683;0.00010006663976832439;-0.00010006663976833347;-0.0002868462257612459;1.3930240095875126e-06;2.583494249501058e-07;-2.5834942494204274e-07;-1.393024009586702e-06
0.00018891927762076664;0.00028696781356999128;0.00010073822829333122;-0.00010073822829332264;-0.00028696781356999084;1.3930813956008456e-06;2.6019365792310019e-07;-2.6019365792405406e-07;-1.3930813955998702e-06
0.00019155005555735279;0.00028709098382163157;0.00010141401601261262;-0.00010141401601261695;-0.00028709098382163185;1.3931402907082713e-06;2.6205165844237924e-07;-2.6205165844114908e-07;-1.3931402907104524e-06
0.00019421746814890265;0.00028721575561930883;0.00010209402294578045;-0.00010209402294577882;-0.00028721575561930861;1.393200737996585e-06;2.6392353953509927e-07;-2.6392353964978229e-07;-1.3932007381093896e-06
0.00019692202554791714;0.00028734214825714533;0.00010277826907832814;-0.0001027782690783259;-0.0002873421482571469;1.3932627815753463e-06;2.6580941374667544e-07;-2.6580941363098773e-07;-1.393262781464482e-06
0.00019966424501097934;0.00028747018122110568;0.00010346677435839133;-0.00010346677435838872;-0.0002874701812211053;1.3933264669328886e-06;2.677093955571988e-07;-2.6770939554808197e-07;-1.3933264669335281e-06
0.00020244465099768038;0.00028759987418983655;0.00010415955869342237;-0.00010415955869341888;-0.00028759987418983693;1.3933918413356574e-06;2.696236001976647e-07;-2.6962360008277263e-07;-1.3933918412257993e-06
0.00020526377527092522;0.00028773124703547828;0.000104856641946752;-0.0001048566419467538;-0.00028773124703547779;1.3934589532981627e-06;2.7155214412822953e-07;-2.7155214424260264e-07;-1.3934589534097477e-06
0.00020812215699863394;0.00028786431982445244;0.00010555804393415482;-0.00010555804393414802;-0.00028786431982445244;1.3935278531860171e-06;2.7349514451568591e-07;-2.7349514451989407e-07;-1.3935278531865251e-06
0.00021102034285685944;0.00028799911281821787;0.00010626378442025935;-0.00010626378442025779;-0.00028799911281821879;1.3935985928247465e-06;2.7545271984645888e-07;-2.7545271973674334e-07;-1.3935985927162795e-06
0.00021395888713434216;0.00028813564647401247;0.00010697388311500539;-0.00010697388311500889;-0.00028813564647401215;1.3936712257788942e-06;2.7742498959912202e-07;-2.7742498959516203e-07;-1.3936712257785533e-06
0.00021693835183851843;0.00028827394144554302;0.00010768835966989654;-0.00010768835966990209;-0.00028827394144554297;1.3937458076206059e-06;2.7941207438078911e-07;-2.7941207437709895e-07;-1.3937458076182427e-06
0.00021995930680300749;0.00028841401858367547;0.00010840723367427734;-0.00010840723367427957;-0.00028841401858367688;1.3938223955440066e-06;2.8141409549104317e-07;-2.8141409537679404e-07;-1.3938223954326222e-06
0.00022302232979659386;0.00028855589893707421;0.00010913052465147748;-0.00010913052465147685;-0.00028855589893707383;1.3939010488904081e-06;2.8343117602376475e-07;-2.8343117602005676e-07;-1.3939010488906887e-06
0.00022612800663372772;0.00028869960375281842;0.00010985825205494344;-0.00010985825205494184;-0.00028869960375281744;1.3939818289763305e-06;2.8546343933917168e-07;-2.8546343922345878e-07;-1.3939818288657499e-06
0.00022927693128656486;0.00028884515447699525;0.00011059043526423405;-0.00011059043526423288;-0.0002888451544769953;1.394064799290707e-06;2.875110106706238e-07;-2.8751101067163839e-07;-1.3940647992921387e-06
0.0002324697059985648;0.00028899257275525237;0.0001113270935809684;-0.00011132709358096847;-0.0002889925727552522;1.3941500256812737e-06;2.8957401604245316e-07;-2.8957401604287599e-07;-1.3941500256828936e-06
0.00023570694139967278;0.00028914188043332876;0.00011206824622472344;-0.0001120682462247194;-0.00028914188043332952;1.3942375761051222e-06;2.9165258231197948e-07;-2.9165258230202753e-07;-1.3942375761050654e-06
0.00023898925662310503;0.00028929309955754855;0.00011281391232880061;-0.00011281391232880639;-0.0002892930995575479;1.3943275210553986e-06;2.9374683754884067e-07;-2.9374683755097424e-07;-1.3943275210543697e-06
0.00024231727942375982;0.00028944625237528349;0.00011356411093595344;-0.00011356411093594764;-0.00028944625237528387;1.3944199338787145e-06;2.9585691162081191e-07;-2.958569115082524e-07;-1.3944199337680134e-06
0.00024569164629827903;0.00028960136133539602;0.00011431886099400523;-0.00011431886099400957;-0.00028960136133539634;1.3945148902301234e-06;2.9798293485974842e-07;-2.9798293495923805e-07;-1.3945148903394321e-06
0.00024911300260677886;0.00028975844908863644;0.0001150781813514814;-0.00011507818135147743;-0.00028975844908863546;1.3946124688247961e-06;3.0012503858438585e-07;-3.0012503870320472e-07;-1.3946124689374616e-06
0.00025258200269627848;0.00028991753848801914;0.00011584209075295397;-0.00011584209075295759;-0.00028991753848801947;1.3947127513728878e-06;3.0228335586773488e-07;-3.0228335596426201e-07;-1.3947127514844312e-06
0.00025609931002584595;0.00029007865258916894;0.00011661060783461006;-0.00011661060783460927;-0.00029007865258916905;1.394815822685047e-06;3.0445802055238738e-07;-3.0445802054940657e-07;-1.3948158226836782e-06
0.00025966559729348698;0.00029024181465063802;0.00011738375111942254;-0.00011738375111942269;-0.00029024181465063786;1.3949217708328324e-06;3.066491678221386e-07;-3.0664916782294461e-07;-1.3949217708337459e-06
0.00026328154656480202;0.00029040704813418616;0.00011816153901247251;-0.00011816153901247515;-0.0002904070481341867;1.3950306874116106e-06;3.088569337645759e-07;-3.0885693365715867e-07;-1.3950306873007543e-06
0.0002669478494034321;0.00029057437670504751;0.0001189439897960731;-0.0001189439897960753;-0.00029057437670504898;1.3951426677077173e-06;3.1108145617625474e-07;-3.1108145629265713e-07;-1.3951426678184234e-06
0.00027066520700332411;0.0002907438242321697;0.00011973112162484593;-0.00011973112162485115;-0.00029074382423217003;1.3952578109932732e-06;3.1332287339477998e-07;-3.1332287328034678e-07;-1.3952578108824864e-06
0.00027443433032283652;0.00029091541478840934;0.00012052295252072454;-0.00012052295252072223;-0.00029091541478840804;1.3953762203892266e-06;3.1558132545402624e-07;-3.1558132546135874e-07;-1.3953762203897528e-06
0.00027825594022071258;0.00029108917265073493;0.00012131950036781112;-0.00012131950036781209;-0.00029108917265073428;1.3954980036392599e-06;3.1785695338276823e-07;-3.1785695338205212e-07;-1.3954980036402873e-06
0.00028213076759394707;0.00029126512230039103;0.00012212078290726509;-0.00012212078290726842;-0.00029126512230039092;1.3956232728943647e-06;3.2014989933111743e-07;-3.201498993312195e-07;-1.3956232728930418e-06
0.00028605955351757419;0.00029144328842305124;0.00012292681773198652;-0.00012292681773198489;-0.00029144328842305211;1.3957521453066772e-06;3.2246030680659966e-07;-3.224603067033663e-07;-1.3957521451952011e-06
0.00029004304938639919;0.00029162369590895272;0.00012373762228126266;-0.00012373762228126255;-0.00029162369590895391;1.3958847430799003e-06;3.2478832052482413e-07;-3.2478832052227472e-07;-1.3958847430835434e-06
0.00029408201705870637;0.0002918063698530318;0.00012455321383538016;-0.00012455321383537371;-0.00029180636985303256;1.3960211939972e-06;3.2713408611327567e-07;-3.2713408611022264e-07;-1.396021193997842e-06
0.00029817722900196735;0.00029199133555503489;0.00012537360951002792;-0.00012537360951002551;-0.00029199133555503565;1.3961616318560146e-06;3.2949775115395086e-07;-3.2949775126372776e-07;-1.3961616319657867e-06
0.00030232946844057761;0.00029217861851965333;0.00012619882625076125;-0.00012619882625076065;-0.00029217861851965399;1.396306196497273e-06;3.3187946354873006e-07;-3.3187946344320765e-07;-1.3963061963857764e-06
0.00030653952950565269;0.00029236824445664464;0.00012702888082724082;-0.00012702888082724421;-0.00029236824445664388;1.3964550344295099e-06;3.342793731472462e-07;-3.3427937314839266e-07;-1.3964550344289547e-06
0.00031080821738690636;0.00029256023928096481;0.000127863789827497;-0.0001278637898274915;-0.00029256023928096557;1.3966082994712659e-06;3.3669763072023997e-07;-3.3669763072582584e-07;-1.3966082994723389e-06
0.00031513634848664794;0.00029275462911294148;0.00012870356965200252;-0.00012870356965200228;-0.00029275462911294153;1.3967661530116211e-06;3.3913438842862046e-07;-3.3913438831918491e-07;-1.3967661529002888e-06
0.00031952475057592136;0.00029295144027844262;0.00012954823650776276;-0.00012954823650776482;-0.00029295144027843974;1.3969287644109038e-06;3.4158979944611917e-07;-3.4158979944199496e-07;-1.396928764412013e-06
0.00032397426295281955;0.00029315069930910834;0.00013039780640223557;-0.00013039780640223769;-0.0002931506993091091;1.3970963120308618e-06;3.440640183062267e-07;-3.4406401840744158e-07;-1.3970963121415884e-06
0.00032848573660300434;0.00029335243294262552;0.00013125229513719558;-0.00013125229513719715;-0.00029335243294262579;1.397268983732099e-06;3.4655720096996184e-07;-3.4655720097056678e-07;-1.3972689837324372e-06
0.00033306003436245888;0.00029355666812305199;0.00013211171830250374;-0.00013211171830250279;-0.00029355666812305226;1.3974469773731758e-06;3.4906950455800724e-07;-3.4906950445406852e-07;-1.3974469772631384e-06
0.00033769803108250912;0.00029376343200123367;0.00013297609126980116;-0.00013297609126979815;-0.00029376343200123356;1.3976305016691187e-06;3.5160108730093251e-07;-3.5160108742065093e-07;-1.3976305017804652e-06
0.00034240061379714259;0.00029397275193530356;0.00013384542918607872;-0.0001338454291860763;-0.00029397275193530426;1.3978197776039369e-06;3.5415210897154145e-07;-3.5415210886075457e-07;-1.3978197774922122e-06
0.00034716868189265597;0.00029418465549129537;0.00013471974696722199;-0.00013471974696722299;-0.0002941846554912951;1.3980150384812152e-06;3.5672273046833128e-07;-3.567227304671818e-07;-1.3980150384810325e-06
0.00035200314727966788;0.00029439917044388832;0.00013559905929139146;-0.00013559905929139287;-0.00029439917044388946;1.3982165316348139e-06;3.5931311363876149e-07;-3.5931311374719685e-07;-1.3982165317459283e-06
0.00035690493456752299;0.00029461632477731457;0.00013648338059235848;-0.00013648338059235924;-0.00029461632477731522;1.398424519814284e-06;3.6192342234561287e-07;-3.6192342223309979e-07;-1.3984245197036594e-06
0.00036187498124112805;0.00029483614668644601;0.00013737272505275256;-0.00013737272505275088;-0.00029483614668644666;1.39863928158041e-06;3.6455382111666789e-07;-3.6455382123041542e-07;-1.3986392816911026e-06
0.00036691423784024937;0.00029505866457810263;0.00013826710659719689;-0.00013826710659719111;-0.00029505866457810214;1.3988611138614466e-06;3.6720447594707462e-07;-3.6720447594521856e-07;-1.3988611138616417e-06
0.00037202366814130658;0.00029528390707261019;0.00013916653888537884;-0.00013916653888538082;-0.0002952839070726097;1.3990903327838974e-06;3.6987555413480899e-07;-3.6987555414222434e-07;-1.3990903327823939e-06
0.00037720424934169976;0.00029551190300565862;0.00014007103530502856;-0.00014007103530502699;-0.00029551190300565781;1.3993272759174259e-06;3.7256722419487554e-07;-3.7256722419245975e-07;-1.3993272759161007e-06
0.00038245697224669991;0.000295742681430503;0.00014098060896479037;-0.00014098060896479197;-0.00029574268143050197;1.3995723041809286e-06;3.7527965593344712e-07;-3.7527965603440979e-07;-1.3995723042930332e-06
0.00038778284145894574;0.00029597627162055817;0.00014189527268703662;-0.00014189527268704258;-0.00029597627162055893;1.3998258043433945e-06;3.7801302052614016e-07;-3.7801302052086674e-07;-1.3998258043444141e-06
0.00039318287557057704;0.0002962127030724604;0.00014281503900057777;-0.0001428150390005788;-0.00029621270307245926;1.4000881912369837e-06;3.8076749029303188e-07;-3.8076749018448419e-07;-1.4000881911266664e-06
0.00039865810735804387;0.00029645200550965317;0.00014373992013326379;-0.0001437399201332617;-0.00029645200550965247;1.4003599109757957e-06;3.8354323900640124e-07;-3.8354323900277086e-07;-1.4003599109790837e-06
0.0004042095839796306;0.00029669420888660486;0.00014466992800455918;-0.00014466992800456135;-0.0002966942088866054;1.4006414441090614e-06;3.8634044128874746e-07;-3.8634044128413282e-07;-1.4006414441103038e-06
0.00040983836717572612;0.00029693934339372494;0.00014560507421800271;-0.00014560507421800019;-0.00029693934339372629;1.400933309653707e-06;3.8915927378801961e-07;-3.891592737949313e-07;-1.4009333096530529e-06
0.00041554553347188751;0.0002971874394631097;0.00014654537005353606;-0.00014654537005353969;-0.00029718743946310872;1.4012360687269213e-06;3.9199991365652334e-07;-3.9199991365850588e-07;-1.4012360687268144e-06
0.00042133217438472889;0.00029743852777524237;0.00014749082645983819;-0.0001474908264598425;-0.00029743852777524269;1.4015503299011232e-06;3.9486253968899669e-07;-3.9486253968175276e-07;-1.4015503299013574e-06
0.00042719939663067764;0.00029769263926679706;0.00014844145404653485;-0.00014844145404653472;-0.00029769263926679516;1.4018767546572652e-06;3.9774733219664789e-07;-3.9774733219955062e-07;-1.4018767546580222e-06
0.00043314832233763982;0.0002979498051397146;0.00014939726307628963;-0.00014939726307629006;-0.00029794980513971373;1.4022160630782599e-06;4.0065447195667734e-07;-4.0065447207027891e-07;-1.4022160631920484e-06
0.00043918008925960861;0.00029821005687176119;0.0001503582634568875;-0.00015035826345688544;-0.00029821005687176135;1.4025690420452896e-06;4.0358414180468353e-07;-4.0358414181154449e-07;-1.4025690420437017e-06
0.00044529585099426552;0.00029847342622881412;0.00015132446473319154;-0.00015132446473319181;-0.00029847342622881445;1.4029365527003723e-06;4.0653652563583527e-07;-4.0653652575299178e-07;-1.4029365528124104e-06
0.00045149677720361019;0.00029873994527912685;0.00015229587607904497;-0.00015229587607904418;-0.00029873994527912767;1.4033195403538189e-06;4.0951180817796619e-07;-4.0951180817760588e-07;-1.4033195403530051e-06
0.00045778405383766163;0.0002990096464099331;0.0001532725062890996;-0.00015327250628909621;-0.00029900964640993294;1.403719045629474e-06;4.1251017592943531e-07;-4.1251017593963607e-07;-1.4037190456285869e-06
0.00046415888336127773;0.00029928256234675895;0.00015425436377052029;-0.00015425436377052015;-0.00029928256234675884;1.4041362173227138e-06;4.1553181649908906e-07;-4.1553181638842547e-07;-1.4041362172129579e-06
0.00047062248498412813;0.00029955872617590685;0.0001552414565347288;-0.00015524145653472913;-0.00029955872617590652;1.4045723271683507e-06;4.1857691854017374e-07;-4.1857691853745212e-07;-1.4045723271672458e-06
0.0004771760948938746;0.00029983817137064627;0.00015623379218894745;-0.00015623379218895271;-0.00029983817137064779;1.4050287876913881e-06;4.2164567183175177e-07;-4.2164567183531492e-07;-1.4050287876920787e-06
0.00048382096649259574;0.00030012093182178149;0.00015723137792778114;-0.00015723137792777713;-0.00030012093182178219;1.4055071730489087e-06;4.247382681259521e-07;-4.2473826812094333e-07;-1.4055071730482555e-06
0.00049055837063650455;0.00030040704187332136;0.00015823422052465072;-0.00015823422052464931;-0.00030040704187332136;1.4060092426159243e-06;4.2785489944415368e-07;-4.2785489933554474e-07;-1.4060092425067167e-06
0.00049738959587900628;0.00030069653636424288;0.0001592423263232394;-0.00015924232632323461;-0.00030069653636424234;1.4065369704278661e-06;4.3099575965279363e-07;-4.3099575965500137e-07;-1.4065369704282362e-06
0.00050431594871713586;0.0003009894506774083;0.00016025570122881594;-0.00016025570122881757;-0.00030098945067740809;1.4070925792410776e-06;4.3416104358317164e-07;-4.3416104347217628e-07;-1.407092579131362e-06
0.0005113387538414326;0.00030128582079700663;0.00016127435069955042;-0.00016127435069955364;-0.0003012858207970069;1.4076785811372636e-06;4.3735094733830975e-07;-4.3735094744956721e-07;-1.4076785812465321e-06
0.00051845935438929133;0.00030158568337616083;0.0001622982797377325;-0.00016229827973773207;-0.00030158568337616034;1.4082978269428776e-06;4.4056566809749777e-07;-4.4056566809294211e-07;-1.4082978269425633e-06
0.00052567911220184247;0.00030188907581665223;0.0001633274928809444;-0.00016332749288094627;-0.00030188907581665261;1.4089535649905346e-06;4.4380540440462966e-07;-4.4380540440569268e-07;-1.4089535649915055e-06
0.00053299940808440875;0.00030219603636325021;0.00016436199419323966;-0.00016436199419324259;-0.00030219603636324989;1.4096495130509299e-06;4.4707035602484079e-07;-4.4707035603541743e-07;-1.4096495130526704e-06
0.00054042164207059149;0.00030250660421556595;0.00016540178725619209;-0.00016540178725618583;-0.00030250660421556676;1.4103899451698108e-06;4.503607233714961e-07;-4.503607233656611e-07;-1.4103899451702182e-06
0.00054794723369002872;0.00030282081966115712;0.0001664468751599472;-0.00016644687515994768;-0.00030282081966115701;1.4111797995857525e-06;4.5367670895563395e-07;-4.5367670906464873e-07;-1.411179799697995e-06
0.00055557762223988779;0.00030313872423440286;0.00016749726049426978;-0.00016749726049426975;-0.00030313872423440302;1.4120248099781245e-06;4.5701851580204127e-07;-4.570185158052223e-07;-1.412024809979578e-06
0.00056331426706013571;0.00030346036090682078;0.0001685529453394737;-0.00016855294533947869;-0.00030346036090682181;1.4129316695110133e-06;4.6038634792549974e-07;-4.6038634781392396e-07;-1.4129316694016919e-06
0.00057115864781264293;0.00030378577431587378;0.00016961393125740324;-0.00016961393125740275;-0.000303785774315874;1.4139082363931244e-06;4.6378041104880513e-07;-4.637804110463741e-07;-1.4139082363914558e-06
0.00057911226476417587;0.000304115011041104;0.00017068021928232828;-0.00017068021928232582;-0.00030411501104110481;1.4149637918701869e-06;4.672009119647597e-07;-4.6720091207865376e-07;-1.4149637919820126e-06
0.00058717663907332553;0.00030444811993871816;0.00017175180991185795;-0.00017175180991185873;-0.00030444811993871892;1.416109367751975e-06;4.7064805812656355e-07;-4.7064805823780105e-07;-1.4161093678639949e-06
